x,y,z
-7.70552029e-01,-1.32227506e+00,1.32534816e+01
-8.28063706e-01,-1.42736777e+00,1.30019210e+01
-8.90577656e-01,-1.54241252e+00,1.27570943e+01
-9.58609576e-01,-1.66834781e+00,1.25191771e+01
-1.03272001e+00,-1.80620885e+00,1.22883999e+01
-1.11351968e+00,-1.95713557e+00,1.20650576e+01
-1.20167507e+00,-2.12238098e+00,1.18495219e+01
-1.29791429e+00,-2.30331997e+00,1.16422563e+01
-1.40303326e+00,-2.50145807e+00,1.14438328e+01
-1.51790212e+00,-2.71844023e+00,1.12549536e+01
-1.64347180e+00,-2.95605889e+00,1.10764755e+01
-1.78078073e+00,-3.21626109e+00,1.09094399e+01
-1.93096152e+00,-3.50115369e+00,1.07551082e+01
-2.09524734e+00,-3.81300578e+00,1.06150037e+01
-2.27497772e+00,-4.15424686e+00,1.04909611e+01
-2.47160340e+00,-4.52745905e+00,1.03851847e+01
-2.68668955e+00,-4.93536087e+00,1.03003167e+01
-2.92191663e+00,-5.38077954e+00,1.02395155e+01
-3.17907782e+00,-5.86660771e+00,1.02065462e+01
-3.46007159e+00,-6.39573955e+00,1.02058825e+01
-3.76688769e+00,-6.97097974e+00,1.02428199e+01
-4.10158417e+00,-7.59491740e+00,1.03235982e+01
-4.46625248e+00,-8.26975531e+00,1.04555292e+01
-4.86296707e+00,-8.99708343e+00,1.06471222e+01
-5.29371501e+00,-9.77758405e+00,1.09081969e+01
-5.76030048e+00,-1.06106558e+01,1.12499645e+01
-6.26421803e+00,-1.14939446e+01,1.16850539e+01
-6.80648856e+00,-1.24227738e+01,1.22274458e+01
-7.38745165e+00,-1.33894735e+01,1.28922686e+01
-8.00650957e+00,-1.43826246e+01,1.36953981e+01
-8.66182092e+00,-1.53862547e+01,1.46527904e+01
-9.34994739e+00,-1.63790591e+01,1.57794760e+01
-1.00654657e+01,-1.73337634e+01,1.70881499e+01
-1.08005696e+01,-1.82167980e+01,1.85873214e+01
-1.15447018e+01,-1.89885071e+01,2.02790530e+01
-1.22842786e+01,-1.96041526e+01,2.21564137e+01
-1.30025838e+01,-2.00159621e+01,2.42009165e+01
-1.36799259e+01,-2.01763899e+01,2.63803722e+01
-1.42941498e+01,-2.00425705e+01,2.86477353e+01
-1.48215699e+01,-1.95816494e+01,3.09415791e+01
-1.52383378e+01,-1.87763130e+01,3.31887319e+01
-1.55221762e+01,-1.76295111e+01,3.53092793e+01
-1.56543111e+01,-1.61672171e+01,3.72236063e+01
-1.56213466e+01,-1.44382474e+01,3.88605353e+01
-1.54167809e+01,-1.25106987e+01,4.01651216e+01
-1.50418864e+01,-1.04653570e+01,4.11045369e+01
-1.45057761e+01,-8.38722509e+00,4.16708144e+01
-1.38246326e+01,-6.35680020e+00,4.18799729e+01
-1.30202345e+01,-4.44273006e+00,4.17679263e+01
-1.21180410e+01,-2.69699513e+00,4.13842856e+01
-1.11451417e+01,-1.15303211e+00,4.07854680e+01
-1.01283561e+01,1.73495403e-01,4.00283913e+01
-9.09268488e+00,1.28203871e+00,3.91656093e+01
-8.06021611e+00,2.18353019e+00,3.82422255e+01
-7.04949513e+00,2.89658037e+00,3.72944923e+01
-6.07530039e+00,3.44406891e+00,3.63497429e+01
-5.14873324e+00,3.85042436e+00,3.54272084e+01
-4.27752095e+00,4.13966916e+00,3.45393066e+01
-3.46644218e+00,4.33416472e+00,3.36930811e+01
-2.71780295e+00,4.45392174e+00,3.28915775e+01
-2.03191162e+00,4.51632459e+00,3.21350414e+01
-1.40752067e+00,4.53613208e+00,3.14218913e+01
-8.42217450e-01,4.52564491e+00,3.07494660e+01
-3.32757150e-01,4.49495962e+00,3.01145705e+01
1.24662002e-01,4.45225521e+00,2.95138555e+01
5.34177193e-01,4.40407900e+00,2.89440659e+01
9.00086917e-01,4.35561320e+00,2.84021922e+01
1.22671748e+00,4.31091306e+00,2.78855520e+01
1.51832339e+00,4.27311415e+00,2.73918228e+01
1.77901544e+00,4.24460923e+00,2.69190446e+01
2.01271113e+00,4.22719726e+00,2.64656028e+01
2.22310274e+00,4.22220780e+00,2.60302013e+01
2.41363926e+00,4.23060404e+00,2.56118314e+01
2.58751887e+00,4.25306748e+00,2.52097398e+01
2.74768951e+00,4.29006721e+00,2.48233990e+01
2.89685523e+00,4.34191590e+00,2.44524811e+01
3.03748682e+00,4.40881461e+00,2.40968353e+01
3.17183513e+00,4.49088813e+00,2.37564699e+01
3.30194613e+00,4.58821205e+00,2.34315379e+01
3.42967672e+00,4.70083279e+00,2.31223266e+01
3.55671071e+00,4.82878143e+00,2.28292506e+01
3.68457423e+00,4.97208204e+00,2.25528478e+01
3.81465028e+00,5.13075507e+00,2.22937768e+01
3.94819200e+00,5.30481614e+00,2.20528181e+01
4.08633432e+00,5.49427055e+00,2.18308748e+01
4.23010381e+00,5.69910367e+00,2.16289761e+01
4.38042645e+00,5.91926717e+00,2.14482797e+01
4.53813314e+00,6.15466115e+00,2.12900755e+01
4.70396288e+00,6.40511214e+00,2.11557875e+01
4.87856318e+00,6.67034677e+00,2.10469745e+01
5.06248791e+00,6.94996100e+00,2.09653288e+01
5.25619202e+00,7.24338504e+00,2.09126708e+01
5.46002337e+00,7.54984385e+00,2.08909392e+01
5.67421126e+00,7.86831362e+00,2.09021752e+01
5.89885184e+00,8.19747462e+00,2.09484986e+01
6.13389019e+00,8.53566157e+00,2.10320745e+01
6.37909937e+00,8.88081273e+00,2.11550688e+01
6.63405664e+00,9.23041984e+00,2.13195902e+01
6.89811727e+00,9.58148181e+00,2.15276173e+01
7.17038685e+00,9.93046561e+00,2.17809090e+01
7.44969297e+00,1.02732792e+01,2.20808980e+01
7.73455788e+00,1.06052617e+01,2.24285680e+01
8.02317380e+00,1.09211971e+01,2.28243146e+01
8.31338346e+00,1.12153585e+01,2.32677960e+01
8.60266825e+00,1.14815889e+01,2.37577781e+01
8.88814735e+00,1.17134247e+01,2.42919822e+01
9.16659083e+00,1.19042657e+01,2.48669485e+01
9.43445003e+00,1.20475924e+01,2.54779273e+01
9.68790796e+00,1.21372279e+01,2.61188152e+01
9.92295151e+00,1.21676350e+01,2.67821509e+01
1.01354663e+01,1.21342338e+01,2.74591864e+01
1.03213529e+01,1.20337206e+01,2.81400443e+01
1.04766614e+01,1.18643605e+01,2.88139646e+01
1.05977385e+01,1.16262263e+01,2.94696383e+01
1.06813797e+01,1.13213561e+01,3.00956137e+01
1.07249770e+01,1.09538042e+01,3.06807507e+01
1.07266516e+01,1.05295705e+01,3.12146906e+01
1.06853610e+01,1.00564041e+01,3.16883046e+01
1.06009718e+01,9.54349001e+00,3.20940809e+01
1.04742906e+01,9.00104226e+00,3.24264175e+01
1.03070503e+01,8.43983559e+00,3.26817965e+01
1.01018515e+01,7.87071633e+00,3.28588269e+01
9.86206356e+00,7.30413294e+00,3.29581595e+01
9.59169361e+00,6.74972303e+00,3.29822894e+01
9.29523145e+00,6.21598455e+00,3.29352723e+01
8.97748362e+00,5.71004789e+00,3.28223856e+01
8.64340627e+00,5.23755342e+00,3.26497682e+01
8.29794731e+00,4.80262841e+00,3.24240690e+01
7.94590556e+00,4.40794909e+00,3.21521276e+01
7.59181266e+00,4.05486852e+00,3.18407040e+01
7.23984060e+00,3.74358922e+00,3.14962658e+01
6.89373591e+00,3.47336038e+00,3.11248351e+01
6.55677929e+00,3.24268192e+00,3.07318906e+01
6.23176827e+00,3.04950167e+00,3.03223186e+01
5.92101955e+00,2.89139585e+00,2.99004025e+01
5.62638722e+00,2.76572673e+00,2.94698428e+01
5.34929299e+00,2.66977465e+00,2.90337970e+01
5.09076491e+00,2.60084418e+00,2.85949324e+01
4.85148126e+00,2.55634566e+00,2.81554851e+01
4.63181693e+00,2.53385470e+00,2.77173202e+01
4.43189010e+00,2.53115272e+00,2.72819904e+01
4.25160763e+00,2.54625178e+00,2.68507899e+01
4.09070773e+00,2.57740671e+00,2.64248032e+01
3.94879933e+00,2.62311757e+00,2.60049482e+01
3.82539753e+00,2.68212479e+00,2.55920131e+01
3.71995493e+00,2.75339917e+00,2.51866882e+01
3.63188892e+00,2.83612842e+00,2.47895930e+01
3.56060488e+00,2.92970155e+00,2.44012991e+01
3.50551571e+00,3.03369227e+00,2.40223493e+01
3.46605784e+00,3.14784196e+00,2.36532749e+01
3.44170418e+00,3.27204289e+00,2.32946103e+01
3.43197416e+00,3.40632196e+00,2.29469060e+01
3.43644140e+00,3.55082501e+00,2.26107411e+01
3.45473911e+00,3.70580197e+00,2.22867345e+01
3.48656364e+00,3.87159245e+00,2.19755563e+01
3.53167634e+00,4.04861187e+00,2.16779390e+01
3.58990391e+00,4.23733769e+00,2.13946887e+01
3.66113740e+00,4.43829546e+00,2.11266968e+01
3.74533001e+00,4.65204431e+00,2.08749521e+01
3.84249359e+00,4.87916134e+00,2.06405533e+01
3.95269396e+00,5.12022449e+00,2.04247218e+01
4.07604496e+00,5.37579323e+00,2.02288144e+01
4.21270103e+00,5.64638638e+00,2.00543367e+01
4.36284832e+00,5.93245655e+00,1.99029554e+01
4.52669396e+00,6.23436032e+00,1.97765097e+01
4.70445326e+00,6.55232341e+00,1.96770210e+01
4.89633456e+00,6.88640031e+00,1.96066997e+01
5.10252144e+00,7.23642755e+00,1.95679481e+01
5.32315176e+00,7.60197019e+00,1.95633567e+01
5.55829332e+00,7.98226125e+00,1.95956933e+01
5.80791574e+00,8.37613441e+00,1.96678817e+01
6.07185822e+00,8.78195032e+00,1.97829664e+01
6.34979327e+00,9.19751846e+00,1.99440616e+01
6.64118618e+00,9.62001666e+00,2.01542793e+01
6.94525077e+00,1.00459123e+01,2.04166345e+01
7.26090223e+00,1.04708907e+01,2.07339228e+01
7.58670810e+00,1.08897972e+01,2.11085692e+01
7.92083961e+00,1.12966033e+01,2.15424461e+01
8.26102584e+00,1.16844058e+01,2.20366623e+01
8.60451443e+00,1.20454736e+01,2.25913281e+01
8.94804311e+00,1.23713522e+01,2.32053038e+01
9.28782736e+00,1.26530404e+01,2.38759472e+01
9.61956983e+00,1.28812465e+01,2.45988792e+01
9.93849727e+00,1.30467290e+01,2.53677923e+01
1.02394304e+01,1.31407174e+01,2.61743308e+01
1.05168904e+01,1.31553979e+01,2.70080749e+01
1.07652437e+01,1.30844389e+01,2.78566556e+01
1.09788836e+01,1.29235154e+01,2.87060219e+01
1.11524415e+01,1.26707836e+01,2.95408684e+01
1.12810203e+01,1.23272510e+01,3.03452128e+01
1.13604317e+01,1.18969891e+01,3.11030932e+01
1.13874232e+01,1.13871461e+01,3.17993339e+01
1.13598733e+01,1.08077364e+01,3.24203120e+01
1.12769374e+01,1.01712105e+01,3.29546515e+01
1.11391294e+01,9.49183615e+00,3.33937739e+01
1.09483299e+01,8.78494589e+00,3.37322481e+01
1.07077185e+01,8.06612590e+00,3.39679115e+01
1.04216352e+01,7.35042406e+00,3.41017573e+01
1.00953842e+01,6.65165071e+00,3.41376146e+01
9.73499641e+00,5.98182778e+00,3.40816721e+01
9.34697046e+00,5.35081909e+00,3.39419037e+01
8.93801295e+00,4.76614981e+00,3.37274626e+01
8.51479437e+00,4.23300087e+00,3.34480992e+01
8.08373522e+00,3.75434839e+00,3.31136489e+01
7.65083122e+00,3.33120916e+00,3.27336146e+01
7.22152189e+00,2.96295142e+00,3.23168587e+01
6.80060295e+00,2.64763358e+00,3.18713998e+01
6.39217928e+00,2.38234040e+00,3.14043053e+01
5.99965333e+00,2.16349442e+00,3.09216614e+01
5.62574252e+00,1.98712878e+00,3.04286019e+01
5.27251871e+00,1.84911450e+00,2.99293776e+01
4.94146330e+00,1.74534092e+00,2.94274491e+01
4.63353209e+00,1.67185199e+00,2.89255922e+01
4.34922501e+00,1.62494308e+00,2.84260031e+01
4.08865670e+00,1.60122449e+00,2.79303994e+01
3.85162512e+00,1.59765794e+00,2.74401117e+01
3.63767601e+00,1.61157184e+00,2.69561638e+01
3.44616188e+00,1.64066090e+00,2.64793407e+01
3.27629477e+00,1.68297437e+00,2.60102457e+01
3.12719242e+00,1.73689681e+00,2.55493468e+01
2.99791811e+00,1.80112418e+00,2.50970143e+01
2.88751414e+00,1.87463761e+00,2.46535506e+01
2.79502971e+00,1.95667644e+00,2.42192138e+01
2.71954353e+00,2.04671187e+00,2.37942363e+01
2.66018186e+00,2.14442187e+00,2.33788403e+01
2.61613250e+00,2.24966801e+00,2.29732497e+01
2.58665541e+00,2.36247439e+00,2.25777005e+01
2.57109036e+00,2.48300894e+00,2.21924499e+01
2.56886220e+00,2.61156684e+00,2.18177846e+01
2.57948419e+00,2.74855613e+00,2.14540288e+01
2.60255965e+00,2.89448520e+00,2.11015523e+01
2.63778247e+00,3.04995195e+00,2.07607794e+01
2.68493650e+00,3.21563424e+00,2.04321974e+01
2.74389419e+00,3.39228143e+00,2.01163672e+01
2.81461456e+00,3.58070636e+00,1.98139343e+01
2.89714065e+00,3.78177764e+00,1.95256409e+01
2.99159645e+00,3.99641142e+00,1.92523397e+01
3.09818324e+00,4.22556243e+00,1.89950091e+01
3.21717548e+00,4.47021344e+00,1.87547698e+01
3.34891586e+00,4.73136246e+00,1.85329035e+01
3.49380957e+00,5.01000697e+00,1.83308720e+01
3.65231733e+00,5.30712426e+00,1.81503394e+01
3.82494710e+00,5.62364666e+00,1.79931936e+01
4.01224380e+00,5.96043080e+00,1.78615701e+01
4.21477686e+00,6.31821926e+00,1.77578741e+01
4.43312478e+00,6.69759354e+00,1.76848027e+01
4.66785631e+00,7.09891659e+00,1.76453635e+01
4.91950726e+00,7.52226365e+00,1.76428886e+01
5.18855244e+00,7.96733987e+00,1.76810408e+01
5.47537166e+00,8.43338383e+00,1.77638088e+01
5.78020912e+00,8.91905641e+00,1.78954854e+01
6.10312539e+00,9.42231544e+00,1.80806260e+01
6.44394140e+00,9.94027815e+00,1.83239769e+01
6.80217424e+00,1.04690750e+01,1.86303699e+01
7.17696498e+00,1.10037018e+01,1.90045717e+01
7.56699959e+00,1.15378800e+01,1.94510828e+01
7.97042508e+00,1.20639384e+01,1.99738785e+01
8.38476408e+00,1.25727373e+01,2.05760874e+01
8.80683333e+00,1.30536550e+01,2.12596103e+01
9.23267276e+00,1.34946665e+01,2.20246862e+01
9.65749438e+00,1.38825416e+01,2.28694265e+01
1.00756618e+01,1.42031898e+01,2.37893459e+01
1.04807126e+01,1.44421710e+01,2.47769382e+01
1.08654351e+01,1.45853787e+01,2.58213533e+01
1.12220112e+01,1.46198798e+01,2.69082430e+01
1.15422309e+01,1.45348682e+01,2.80198447e+01
1.18177806e+01,1.43226582e+01,2.91353597e+01
1.20405955e+01,1.39796154e+01,3.02316580e+01
1.22032596e+01,1.35069030e+01,3.12843012e+01
1.22994248e+01,1.29109231e+01,3.22688255e+01
1.23242131e+01,1.22033508e+01,3.31621753e+01
1.22745612e+01,1.14007081e+01,3.39441361e+01
1.21494702e+01,1.05234872e+01,3.45985995e+01
1.19501292e+01,9.59490348e+00,3.51145017e+01
1.16798956e+01,8.63941558e+00,3.54863237e+01
1.13441326e+01,7.68118810e+00,3.57141021e+01
1.09499200e+01,6.74267329e+00,3.58029772e+01
1.05056698e+01,5.84345932e+00,3.57623670e+01
1.00206854e+01,4.99947996e+00,3.56048998e+01
9.50470691e+00,4.22261861e+00,3.53452541e+01
8.96748016e+00,3.52068217e+00,3.49990396e+01
8.41837943e+00,2.89767792e+00,3.45818237e+01
7.86610378e+00,2.35430405e+00,3.41083662e+01
7.31845525e+00,1.88856054e+00,3.35920837e+01
6.78219889e+00,1.49639794e+00,3.30447357e+01
6.26299685e+00,1.17234015e+00,3.24762984e+01
5.76540512e+00,9.10038575e-01,3.18949851e+01
5.29291884e+00,7.02734984e-01,3.13073686e+01
4.84805277e+00,5.43626077e-01,3.07185640e+01
4.43244398e+00,4.26133768e-01,3.01324409e+01
4.04696656e+00,3.44092043e-01,2.95518387e+01
3.69184951e+00,2.91864254e-01,2.89787703e+01
3.36679197e+00,2.64405383e-01,2.84146031e+01
3.07107119e+00,2.57282773e-01,2.78602146e+01
2.80364073e+00,2.66667078e-01,2.73161195e+01
2.56321738e+00,2.89303047e-01,2.67825728e+01
2.34835637e+00,3.22467723e-01,2.62596489e+01
2.15751510e+00,3.63921770e-01,2.57473019e+01
1.98910599e+00,4.11858136e-01,2.52454107e+01
1.84153940e+00,4.64850962e-01,2.47538104e+01
1.71325774e+00,5.21806735e-01,2.42723154e+01
1.60276181e+00,5.81918909e-01,2.38007339e+01
1.50863051e+00,6.44626723e-01,2.33388784e+01
1.42953501e+00,7.09578534e-01,2.28865719e+01
1.36424827e+00,7.76599716e-01,2.24436511e+01
1.31165084e+00,8.45665030e-01,2.20099691e+01
1.27073364e+00,9.16875198e-01,2.15853964e+01
1.24059852e+00,9.90437401e-01,2.11698212e+01
1.22045698e+00,1.06664934e+00,2.07631503e+01
1.20962775e+00,1.14588651e+00,2.03653097e+01
1.20753349e+00,1.22859239e+00,1.99762452e+01
1.21369697e+00,1.31527109e+00,1.95959239e+01
1.22773709e+00,1.40648227e+00,1.92243357e+01
1.24936479e+00,1.50283802e+00,1.88614958e+01
1.27837927e+00,1.60500132e+00,1.85074471e+01
1.31466437e+00,1.71368604e+00,1.81622644e+01
1.35818542e+00,1.82965806e+00,1.78260583e+01
1.40898655e+00,1.95373744e+00,1.74989804e+01
1.46718844e+00,2.08680143e+00,1.71812299e+01
1.53298670e+00,2.22978805e+00,1.68730604e+01
1.60665069e+00,2.38370016e+00,1.65747895e+01
1.68852287e+00,2.54960976e+00,1.62868082e+01
1.77901865e+00,2.72866227e+00,1.60095933e+01
1.87862662e+00,2.92208056e+00,1.57437218e+01
1.98790916e+00,3.13116844e+00,1.54898867e+01
2.10750319e+00,3.35731300e+00,1.52489169e+01
2.23812111e+00,3.60198562e+00,1.50217987e+01
2.38055159e+00,3.86674070e+00,1.48097020e+01
2.53566002e+00,4.15321139e+00,1.46140100e+01
2.70438835e+00,4.46310139e+00,1.44363526e+01
2.88775390e+00,4.79817137e+00,1.42786455e+01
3.08684670e+00,5.16021835e+00,1.41431335e+01
3.30282466e+00,5.55104624e+00,1.40324386e+01
3.53690589e+00,5.97242476e+00,1.39496139e+01
3.79035715e+00,6.42603401e+00,1.38982000e+01
4.06447734e+00,6.91339094e+00,1.38822858e+01
4.36057442e+00,7.43575374e+00,1.39065684e+01
4.67993429e+00,7.99399951e+00,1.39764105e+01
5.02377941e+00,8.58847022e+00,1.40978891e+01
5.39321501e+00,9.21878213e+00,1.42778279e+01
5.78916035e+00,9.88359433e+00,1.45238030e+01
6.21226232e+00,1.05803338e+01,1.48441074e+01
6.66278911e+00,1.13048770e+01,1.52476567e+01
7.14050169e+00,1.20511938e+01,1.57438130e+01
7.64450231e+00,1.28109661e+01,1.63421019e+01
8.17306087e+00,1.35732057e+01,1.70517942e+01
8.72342273e+00,1.43239075e+01,1.78813258e+01
9.29160596e+00,1.50457966e+01,1.88375354e+01
9.87220091e+00,1.57182396e+01,1.99247153e+01
1.04581923e+01,1.63174134e+01,2.11434971e+01
1.10408307e+01,1.68168305e+01,2.24896295e+01
1.16095871e+01,1.71883151e+01,2.39527604e+01
1.21522298e+01,1.74034925e+01,2.55153866e+01
1.26550606e+01,1.74357941e+01,2.71521880e+01
1.31033406e+01,1.72628812e+01,2.88299888e+01
1.34819187e+01,1.68692713e+01,3.05085660e+01
1.37760463e+01,1.62488299e+01,3.21424473e+01
1.39723287e+01,1.54067029e+01,3.36836796e+01
1.40597239e+01,1.43602616e+01,3.50853558e+01
1.40304764e+01,1.31387344e+01,3.63054728e+01
1.38808561e+01,1.17814099e+01,3.73105571e+01
1.36115937e+01,1.03345746e+01,3.80784664e+01
1.32279373e+01,8.84761559e+00,3.85998995e+01
1.27393177e+01,7.36889146e+00,3.88783973e+01
1.21586666e+01,5.94200480e+00,3.89289149e+01
1.15014853e+01,4.60298094e+00,3.87753118e+01
1.07847912e+01,3.37863232e+00,3.84472616e+01
1.00260661e+01,2.28613145e+00,3.79771071e+01
9.24231716e+00,1.33360615e+00,3.73970862e+01
8.44931996e+00,5.21447514e-01,3.67371985e+01
7.66107933e+00,-1.56007714e-01,3.60238061e+01
6.88950707e+00,-7.08716507e-01,3.52789302e+01
6.14429283e+00,-1.14930510e+00,3.45201121e+01
5.43292985e+00,-1.49170594e+00,3.37606781e+01
4.76085306e+00,-1.75010439e+00,3.30102483e+01
4.13164948e+00,-1.93818870e+00,3.22753574e+01
3.54730676e+00,-2.06866461e+00,3.15600913e+01
3.00847353e+00,-2.15298195e+00,3.08666771e+01
2.51471301e+00,-2.20121956e+00,3.01959942e+01
2.06473768e+00,-2.22208051e+00,2.95479934e+01
1.65661839e+00,-2.22295875e+00,2.89220253e+01
1.28796500e+00,-2.21004751e+00,2.83170879e+01
9.56078337e-01,-2.18846838e+00,2.77320058e+01
6.58075093e-01,-2.16240673e+00,2.71655533e+01
3.90987933e-01,-2.13524425e+00,2.66165361e+01
1.51843907e-01,-2.10968332e+00,2.60838404e+01
-6.22759568e-02,-2.08786029e+00,2.55664598e+01
-2.54192911e-01,-2.07144665e+00,2.50635069e+01
-4.26599947e-01,-2.06173787e+00,2.45742144e+01
-5.82042040e-01,-2.05973062e+00,2.40979303e+01
-7.22905093e-01,-2.06618911e+00,2.36341096e+01
-8.51411764e-01,-2.08170170e+00,2.31823055e+01
-9.69622648e-01,-2.10672881e+00,2.27421596e+01
-1.07944153e+00,-2.14164324e+00,2.23133937e+01
-1.18262366e+00,-2.18676384e+00,2.18958027e+01
-1.28078612e+00,-2.24238352e+00,2.14892490e+01
-1.37541970e+00,-2.30879242e+00,2.10936589e+01
-1.46790157e+00,-2.38629688e+00,2.07090201e+01
-1.55950841e+00,-2.47523499e+00,2.03353818e+01
-1.65142967e+00,-2.57598920e+00,1.99728558e+01
-1.74478053e+00,-2.68899636e+00,1.96216194e+01
-1.84061460e+00,-2.81475576e+00,1.92819200e+01
-1.93993601e+00,-2.95383520e+00,1.89540817e+01
-2.04371087e+00,-3.10687544e+00,1.86385130e+01
-2.15287798e+00,-3.27459305e+00,1.83357169e+01
-2.26835871e+00,-3.45778164e+00,1.80463026e+01
-2.39106599e+00,-3.65731141e+00,1.77709994e+01
-2.52191230e+00,-3.87412666e+00,1.75106732e+01
-2.66181655e+00,-4.10924111e+00,1.72663448e+01
-2.81170974e+00,-4.36373025e+00,1.70392111e+01
-2.97253918e+00,-4.63872027e+00,1.68306689e+01
-3.14527103e+00,-4.93537261e+00,1.66423419e+01
-3.33089094e+00,-5.25486301e+00,1.64761094e+01
-3.53040223e+00,-5.59835387e+00,1.63341390e+01
-3.74482133e+00,-5.96695821e+00,1.62189198e+01
-3.97516960e+00,-6.36169342e+00,1.61332981e+01
-4.22246114e+00,-6.78342275e+00,1.60805128e+01
-4.48768529e+00,-7.23278211e+00,1.60642284e+01
-4.77178322e+00,-7.71008967e+00,1.60885644e+01
-5.07561705e+00,-8.21523581e+00,1.61581159e+01
-5.39993050e+00,-8.74755109e+00,1.62779605e+01
-5.74529952e+00,-9.30565065e+00,1.64536457e+01
-6.11207170e+00,-9.88725455e+00,1.66911468e+01
-6.50029317e+00,-1.04889857e+01,1.69967867e+01
-6.90962238e+00,-1.11061496e+01,1.73771033e+01
-7.33923057e+00,-1.17325055e+01,1.78386524e+01
-7.78768998e+00,-1.23600420e+01,1.83877310e+01
-8.25285260e+00,-1.29787811e+01,1.90300085e+01
-8.73172417e+00,-1.35766386e+01,1.97700572e+01
-9.22034126e+00,-1.41393810e+01,2.06107813e+01
-9.71366250e+00,-1.46507251e+01,2.15527557e+01
-1.02054885e+01,-1.50926313e+01,2.25935065e+01
-1.06884287e+01,-1.54458367e+01,2.37267844e+01
-1.11539351e+01,-1.56906664e+01,2.49419135e+01
-1.15924243e+01,-1.58081277e+01,2.62233171e+01
-1.19935041e+01,-1.57812578e+01,2.75503425e+01
-1.23463161e+01,-1.55966368e+01,2.88975025e+01
-1.26399920e+01,-1.52459222e+01,3.02352282e+01
-1.28642059e+01,-1.47272092e+01,3.15311664e+01
-1.30097860e+01,-1.40459980e+01,3.27519766e+01
-1.30693324e+01,-1.32155609e+01,3.38654802e+01
-1.30377767e+01,-1.22565724e+01,3.48429261e+01
-1.29128150e+01,-1.11959667e+01,3.56610803e+01
-1.26951572e+01,-1.00651247e+01,3.63038467e+01
-1.23885564e+01,-8.89760932e+00,3.67631905e+01
-1.19996103e+01,-7.72675140e+00,3.70392493e+01
-1.15373568e+01,-6.58340508e+00,3.71396578e+01
-1.10127149e+01,-5.49414072e+00,3.70782394e+01
-1.04378347e+01,-4.48004657e+00,3.68733000e+01
-9.82542746e+00,-3.55619157e+00,3.65457904e+01
-9.18813826e+00,-2.73169424e+00,3.61175727e+01
-8.53800941e+00,-2.01026706e+00,3.56099653e+01
-7.88606285e+00,-1.39107124e+00,3.50426581e+01
-7.24201196e+00,-8.69718389e-01,3.44330186e+01
-6.61409769e+00,-4.39283131e-01,3.37957532e+01
-6.00903298e+00,-9.12297748e-02,3.31428525e+01
-5.43203412e+00,1.83803261e-01,3.24837435e+01
-4.88691592e+00,3.95383708e-01,3.18255673e+01
-4.37622880e+00,5.52828081e-01,3.11735212e+01
-3.90141916e+00,6.64889229e-01,3.05312135e+01
-3.46299828e+00,7.39564045e-01,2.99010010e+01
-3.06070861e+00,7.83994936e-01,2.92842877e+01
-2.69368016e+00,8.04440460e-01,2.86817785e+01
-2.36057230e+00,8.06294151e-01,2.80936840e+01
-2.05969859e+00,7.94134686e-01,2.75198820e+01
-1.78913407e+00,7.71794561e-01,2.69600387e+01
-1.54680521e+00,7.42437908e-01,2.64136983e+01
-1.33056375e+00,7.08640912e-01,2.58803459e+01
-1.13824599e+00,6.72470487e-01,2.53594499e+01
-9.67719026e-01,6.35558467e-01,2.48504893e+01
-8.16915914e-01,5.99169756e-01,2.43529704e+01
-6.83861274e-01,5.64263676e-01,2.38664346e+01
-5.66688972e-01,5.31548334e-01,2.33904619e+01
-4.63653281e-01,5.01528130e-01,2.29246706e+01
-3.73134771e-01,4.74544819e-01,2.24687148e+01
-2.93642026e-01,4.50812609e-01,2.20222813e+01
-2.23810122e-01,4.30447876e-01,2.15850856e+01
-1.62396656e-01,4.13494085e-01,2.11568684e+01
-1.08275996e-01,3.99942497e-01,2.07373918e+01
-6.04322803e-02,3.89749223e-01,2.03264362e+01
-1.79516233e-02,3.82849144e-01,1.99237977e+01
1.99861336e-02,3.79167168e-01,1.95292853e+01
5.41158451e-02,3.78627258e-01,1.91427197e+01
8.50954509e-02,3.81159625e-01,1.87639312e+01
